long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,RowNum,gender
20,3,-10,-20,-20,20,-20,3736,1
20,-19,-2,-20,-20,20,20,3154,1
20,0,2,-20,-20,-20,-20,4684,1
20,-15,-16,-20,-20,-20,-20,135,1
20,-15,6,-20,-20,20,-20,3515,1
20,-16,0,-20,-20,-20,-20,2326,1
20,0,-14,-20,20,-20,-20,3295,1
-20,-19,-2,-20,-20,-20,20,2452,1
20,1,8,-20,-20,-20,-20,3989,1
20,0,0,-20,-20,-20,-20,899,1
20,-19,2,20,-20,-20,20,2692,1
20,-15,-4,-20,-20,-20,-20,2320,1
20,8,4,-20,-20,-20,-20,3354,1
-20,-4,-14,-20,-20,-20,-20,93,1
20,5,-10,-20,-20,-20,-20,3864,1
20,-16,2,-20,-20,-20,-20,3846,1
20,-10,-14,-20,-20,-20,-20,1225,1
20,-15,-4,-20,-20,20,-20,1127,1
20,8,8,20,-20,-20,20,3891,1
20,-20,-4,-20,-20,-20,20,2529,1
20,-17,-8,-20,-20,-20,-20,2345,1
20,-15,-8,-20,-20,-20,-20,976,1
20,-18,0,-20,-20,-20,-20,174,1
20,1,-12,-20,-20,-20,-20,837,1
20,7,6,-20,-20,20,-20,233,1
20,-20,8,20,-20,-20,-20,3649,1
20,5,0,-20,-20,-20,-20,448,1
20,-18,-2,-20,-20,-20,-20,4275,1
20,1,-18,-20,-20,-20,-20,1121,1
20,-15,-14,-20,-20,-20,-20,1597,1
20,1,-20,-20,-20,-20,-20,4996,1
20,-8,-8,20,-20,-20,-20,256,1
20,-14,-20,-20,-20,-20,-20,2902,1
20,-11,-10,20,-20,-20,-20,3319,1
20,0,6,-20,-20,-20,-20,580,1
20,-8,-14,-20,-20,-20,-20,751,1
-20,6,-2,-20,-20,-20,20,4947,1
20,5,-12,-20,-20,-20,20,3200,1
-20,-13,4,-20,-20,-20,-20,1067,1
20,0,6,-20,-20,-20,-20,3993,1
-20,-3,-10,-20,-20,-20,-20,4771,1
20,-4,-18,-20,-20,-20,-20,3210,1
20,-19,-20,-20,20,-20,-20,1544,1
20,-4,-14,-20,20,-20,20,621,1
-20,-14,2,-20,20,-20,-20,912,1
20,-6,-16,20,-20,-20,20,2946,1
-20,-11,-8,-20,20,-20,-20,2020,1
20,7,2,-20,20,-20,-20,968,1
20,3,4,-20,-20,-20,-20,2676,1
-20,-14,-20,-20,-20,-20,-20,2371,1
20,1,-8,-20,-20,-20,-20,3713,1
20,2,-18,-20,-20,-20,-20,4368,1
20,-19,-16,-20,20,-20,-20,4506,1
20,-16,6,-20,-20,-20,-20,1753,1
20,5,8,-20,-20,-20,20,272,1
20,-15,-4,-20,-20,-20,-20,3594,1
20,0,6,-20,-20,-20,-20,1007,1
20,7,-14,-20,-20,-20,-20,401,1
20,0,-8,-20,-20,-20,-20,2888,1
20,-4,6,-20,-20,-20,-20,3292,1
20,-1,4,-20,20,-20,-20,975,1
20,4,4,-20,-20,20,-20,1695,1
-20,-19,2,-20,-20,-20,-20,2632,1
20,-13,-8,-20,-20,-20,20,1694,1
20,3,-16,-20,20,-20,-20,3857,1
20,-17,-18,-20,20,-20,-20,4608,1
20,6,2,-20,-20,-20,-20,1877,1
20,-4,-18,-20,-20,-20,-20,3330,1
