Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,RowNum,Quality
-27368921,31653708,-25493363,-18419800,-7777889,28390817,11070000,1205,1
-8049057,-3439966,6562110,15090679,7529293,-5682564,-7729000,3389,1
-15938622,4970573,14944010,-11471657,-31015062,3446945,6140000,1563,1
36406832,4895936,-47363442,-13595842,9844334,229943,-21610000,1284,1
19553786,-30339213,12390871,20351069,-37895278,898868,-1829700,3264,1
10195827,-6611464,-23581225,10779056,-34779708,-1359854,-12720000,1236,1
-54408225,-2231299,37781023,-557664,31458598,160630,28720000,1504,1
-5418493,6855314,-3195226,-6531739,-19731940,13053944,7251000,909,1
-4451968,6169214,-4608687,3631672,8632723,6298679,-5153000,3000,1
-19000879,-26117233,-12293092,-17970716,1505858,4120271,48540000,1761,1
-15577105,-5653442,-41051214,5381621,11975470,36818395,520000,2993,1
4173707,-30082998,5526730,38251156,-36153588,-23967989,-17940000,3720,1
-14737111,782013,3533761,-4340085,-3280002,-17844242,24380000,3350,1
12323457,10058114,-15791435,-7858327,16129563,-10350738,-6883000,2279,1
8849709,2157776,16541080,14331665,-5019528,-41274230,33000000,900,1
34641781,7954811,-500849,7163197,-32453849,-17818937,16790000,2143,1
-11323971,8079911,17095166,-24246,416491,-30756260,28310000,2621,1
22105667,10177310,-17268996,5307828,15707663,-16991582,7772000,2542,1
-60766661,-20023769,6137311,9904081,12602911,51682179,18080000,2916,1
-5615201,11780326,-12227905,11559154,-15265209,7651933,-6392000,1686,1
-8899684,-17717833,-6734854,6604478,-60861785,4890415,-10341000,457,1
2937533,-1101725,-21093273,14900925,-17195131,-3330323,-9023000,3795,1
-10388281,-2743729,11256626,1972382,-26179438,-6575051,-4097000,1499,1
-6479650,10878003,27025246,-2697663,-2668788,-53574534,37080000,3406,1
-8123487,9603611,1036465,-12394070,-23193684,-6158953,-7063000,3626,1
5273887,-19533618,17116895,3747632,-11928953,1564493,-12290000,744,1
-4475360,-4428065,-21375747,1162767,5008710,12613862,1322000,1303,1
-15619637,10680828,1655737,5824380,-7098522,-5902605,-226000,726,1
-10377648,-10566089,11908491,7679748,-33903454,8169029,6060000,1513,1
-12217129,12788476,-43321878,-3110904,-15185156,2879239,-25650000,553,1
-49921168,-14609832,20810798,-21067916,-6781448,10743512,-41660000,2807,1
-14737111,-19867812,-18616185,6425266,-2709896,31680433,13640000,2613,1
-25476276,33747988,-29947776,3726549,11769929,8664122,3724000,940,1
-12610544,-171552,-13911890,8892062,-30214533,-11172592,-19290000,1430,1
18086455,2415106,-16562809,-4721701,9725336,3702193,-19430000,1143,1
-24051476,-7770002,7557291,6035217,9206075,6232667,24240000,1722,1
-35013931,-12381874,23537767,-8024678,1815251,-4287503,12520000,3549,1
-36821513,-1774568,18170743,15480728,-11301512,2861635,14640000,120,1
-12270293,19589317,1183135,15586146,-4064303,-4861810,-5286000,2737,1
-563540,14895010,13329557,-7397753,24740651,-34430948,10750000,3345,1
-21967440,-31475471,-23363936,-22427817,40091322,29711064,19690000,360,1
5037838,-13328756,-894141,9672160,-20251202,-3314920,-14440000,568,1
29070175,-40799474,1713319,286738,-41119027,575407,-31580000,2428,1
3958052,-32032461,-9240189,13815113,-28883926,-3136687,-37110000,2091,1
-12429786,-2929764,-2710672,4896696,-16451938,1779033,7469000,2293,1
6701876,-26897018,-16921335,12539548,-37527468,6111644,-27230000,3460,1
10664735,17100688,-11021954,-4521405,-3295147,-9800635,-234000,1324,1
-11866245,9361878,1124467,-18938459,-2695833,33440763,12970000,3395,1
-11196377,-4338947,-20582645,-6808990,401345,14022126,-29560000,3154,1
-4638043,-11624369,-5847231,5139159,-13063756,6705755,-1921270,3749,1
-461465,-1684335,9434663,-5397434,41530109,-25563287,26070000,2697,1
-16746717,-356473,-5541941,1276619,13457529,14594233,12380000,3293,1
8166018,3480069,12856955,33654903,-28267303,-32725629,20040000,3787,1
-13716359,-25660502,-17399369,-13468286,28310574,13824089,23680000,379,1
-22148198,-5452926,-7122714,-7912301,4922167,18191907,3997000,1357,1
17118867,-33135300,-12466922,-618807,-45100033,-6876067,-45080000,3707,1
-12057636,3423256,-45918474,-7739731,-19591307,47039310,-5907000,1984,1
5600315,-825458,-9327105,4021721,-29284190,-3193898,-15670000,2384,1
9018772,-12849745,30697421,17652352,-52975500,-42374436,-2499700,1383,1
5815098,-11056239,2564329,1677210,-19883391,8801,-17850000,3981,1
-8857152,4178534,-3175670,13593734,-18037849,16123519,-10434000,617,1
5285583,-6332969,-5480013,11632947,-20132204,-451084,-4489000,237,1
-8559433,8571064,-3258239,6931276,-6205176,264049,2593000,1617,1
-9335630,7085016,9234757,1103733,7226390,-14314781,-12140000,2050,1
-22658575,21215726,-717051,2999160,-7931288,-18703,11380000,2919,1
-41457430,7806429,29122080,10262505,-20802917,-11905329,18240000,3005,1
