long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,RowNum,gender
20,-16,0,20,-20,20,20,0,0
-20,-16,4,20,20,20,20,2,0
-20,9,0,-20,20,20,20,3,0
20,-4,14,20,20,20,20,5,0
20,18,2,20,20,20,-20,6,0
-20,-9,-14,20,20,20,20,10,0
20,20,-6,20,20,20,20,11,0
-20,12,-18,20,20,20,20,12,0
20,10,12,-20,20,20,20,13,0
-20,-9,-18,20,20,20,20,15,0
20,17,-2,20,20,20,20,16,0
20,9,-10,20,-20,20,20,19,0
20,11,4,20,20,20,20,20,0
20,-6,18,20,20,20,20,21,0
-20,-12,-2,20,20,-20,20,23,0
20,20,-8,20,20,20,-20,28,0
20,18,4,20,20,20,20,29,0
20,18,-18,20,20,20,20,30,0
20,-11,14,20,20,20,20,31,0
20,-7,-14,-20,20,20,20,34,0
20,6,0,20,20,20,20,35,0
-20,20,4,20,20,20,20,39,0
20,9,14,20,20,20,20,41,0
20,-12,0,20,20,20,20,42,0
-20,-5,4,20,20,20,20,44,0
20,-13,-18,20,20,20,20,45,0
20,2,-16,-20,20,20,-20,47,0
20,6,-14,20,20,20,-20,50,0
20,5,-16,20,20,20,20,54,0
20,19,-20,20,20,20,-20,56,0
20,0,-2,20,20,20,20,57,0
20,5,-14,-20,20,-20,20,58,0
20,-2,-6,-20,20,20,20,61,0
-20,8,-10,20,20,20,20,63,0
20,16,-2,20,20,20,20,71,0
20,-2,2,20,20,20,20,72,0
20,15,14,20,-20,-20,-20,73,0
20,4,-4,20,-20,20,20,77,0
20,-16,-2,20,20,20,20,78,0
20,-18,20,-20,20,20,20,79,0
20,2,12,20,20,20,20,82,0
20,-9,-10,20,20,-20,20,85,0
20,-15,-2,20,20,20,20,86,0
20,-8,-4,-20,-20,20,20,88,0
20,6,2,20,-20,20,20,89,0
20,-1,-4,20,20,20,20,92,0
20,-12,8,20,20,-20,20,94,0
20,-4,-18,-20,20,20,20,95,0
20,-12,2,20,20,20,20,96,0
20,16,14,20,20,20,20,97,0
20,18,-10,-20,20,20,20,100,0
20,2,-14,20,20,-20,20,101,0
20,9,-8,20,20,20,20,102,0
20,10,4,20,20,20,-20,103,0
20,-13,8,20,20,20,20,104,0
20,-16,8,20,20,-20,20,105,0
20,18,12,20,20,20,20,107,0
20,13,0,20,20,20,20,108,0
20,20,-16,20,20,20,-20,110,0
20,-3,10,20,-20,20,20,112,0
20,18,-16,20,20,20,-20,113,0
20,3,12,20,20,20,20,118,0
20,-18,-20,20,20,20,20,119,0
20,-16,20,20,20,20,20,123,0
20,-8,6,-20,20,-20,20,124,0
20,7,2,20,20,20,20,126,0
20,-13,2,20,20,20,20,127,0
20,-7,14,20,20,20,20,130,0
20,-16,-14,-20,20,20,20,132,0
20,-17,4,20,-20,-20,-20,134,0
20,-2,-12,20,-20,20,20,136,0
20,-10,-4,20,20,20,20,138,0
20,-2,-10,20,-20,20,20,139,0
20,-3,2,20,20,20,20,141,0
20,7,8,20,20,20,20,144,0
20,4,-20,20,20,20,20,146,0
20,-15,14,20,20,20,20,147,0
20,19,10,20,20,20,20,149,0
20,-16,-18,20,-20,20,20,150,0
20,0,6,20,20,20,20,152,0
-20,-9,14,20,20,-20,20,153,0
20,-6,-4,20,20,20,20,156,0
20,18,-12,20,20,20,-20,158,0
20,-9,0,-20,20,20,20,159,0
20,5,10,20,20,20,20,161,0
20,8,-18,20,20,20,20,162,0
20,-15,20,-20,20,20,20,163,0
20,11,2,20,20,20,20,164,0
20,-7,-8,20,20,20,20,166,0
20,-18,-14,20,20,20,20,167,0
20,-6,10,20,20,20,20,169,0
20,-3,0,20,-20,20,20,172,0
20,9,20,-20,-20,20,20,173,0
20,-7,-8,20,20,20,20,175,0
20,-14,-12,20,20,20,20,177,0
-20,-9,-2,20,20,-20,20,178,0
-20,-8,-6,20,20,20,-20,181,0
20,-11,-6,20,20,20,20,182,0
20,7,20,20,20,20,20,184,0
20,16,-10,20,20,20,20,186,0
20,-16,-4,20,20,20,20,187,0
20,15,2,20,-20,-20,20,189,0
-20,0,6,-20,-20,20,20,191,0
20,-4,2,20,20,20,20,192,0
-20,-15,-14,20,-20,20,20,194,0
20,-16,4,20,20,20,20,196,0
20,-6,-16,20,20,20,20,200,0
-20,-10,2,20,-20,20,-20,203,0
20,-8,6,20,20,20,20,205,0
20,8,6,20,20,20,20,206,0
20,16,-20,20,20,20,20,207,0
20,7,20,20,-20,20,20,213,0
20,-3,-8,20,20,20,20,214,0
20,5,12,20,20,20,20,215,0
20,-16,12,20,20,-20,20,218,0
20,18,12,-20,20,20,20,221,0
-20,2,-10,20,20,-20,20,224,0
20,13,-6,20,-20,20,20,225,0
20,-2,-18,20,20,20,20,226,0
20,16,12,20,20,20,20,227,0
20,-7,-14,20,20,20,20,229,0
20,-9,18,20,20,20,20,231,0
20,20,-10,20,20,20,20,234,0
20,16,-14,20,20,20,20,235,0
20,2,-4,20,20,20,20,236,0
20,0,-8,20,20,-20,20,237,0
20,7,6,-20,20,20,20,238,0
20,15,18,20,20,20,20,240,0
-20,13,6,20,20,20,20,241,0
20,-9,2,20,-20,20,20,243,0
20,19,-20,20,-20,20,20,244,0
20,5,-4,20,20,20,20,248,0
-20,-1,16,20,20,20,20,249,0
20,-11,-6,20,-20,-20,20,251,0
20,-12,-6,20,20,20,20,252,0
-20,-3,16,20,-20,20,20,253,0
20,0,-14,20,20,20,20,255,0
20,1,0,20,20,20,20,258,0
20,-4,2,20,20,20,20,261,0
-20,0,18,20,20,20,20,262,0
20,16,20,20,20,20,20,263,0
20,-2,18,20,20,-20,20,265,0
20,-13,-14,-20,20,20,-20,266,0
20,17,14,20,20,20,20,267,0
-20,18,-8,20,20,20,20,268,0
20,-4,-8,20,20,20,-20,270,0
20,18,-2,20,20,20,20,273,0
20,-4,-2,20,20,20,20,274,0
20,-9,18,20,20,20,20,279,0
20,6,-10,20,20,20,20,280,0
20,-6,0,20,20,20,20,282,0
-20,-1,8,-20,-20,20,20,283,0
-20,12,6,20,20,20,20,286,0
20,-12,-10,20,20,20,20,287,0
20,16,-18,20,20,20,20,290,0
20,-10,18,20,20,20,20,292,0
-20,4,0,20,20,20,20,294,0
20,-5,4,20,20,20,20,296,0
20,-8,-4,20,20,-20,20,297,0
-20,7,-12,20,20,20,-20,298,0
20,10,-8,-20,20,20,20,299,0
20,-14,-8,20,20,20,20,300,0
20,-5,-12,20,20,20,20,301,0
20,11,14,20,20,20,20,305,0
20,2,20,20,20,20,20,306,0
20,7,20,20,20,20,20,307,0
20,10,2,20,20,-20,-20,308,0
20,17,-2,20,20,20,20,314,0
20,0,0,20,20,20,20,316,0
20,14,-4,20,20,-20,20,317,0
20,-12,-10,20,-20,20,20,321,0
20,-17,8,20,20,-20,20,330,0
20,13,-16,20,20,20,20,331,0
-20,20,14,20,20,20,-20,332,0
20,13,-2,20,-20,20,20,334,0
-20,14,2,-20,20,20,20,335,0
20,3,0,20,-20,20,20,336,0
20,11,12,20,20,20,20,337,0
20,10,8,-20,20,20,20,338,0
20,12,-6,20,-20,20,20,343,0
20,14,-4,20,20,20,20,344,0
20,-16,-4,20,20,20,20,348,0
20,19,-10,20,20,20,20,349,0
20,-16,12,20,20,20,20,351,0
20,-1,6,20,20,20,20,353,0
20,-1,-10,20,20,20,20,355,0
20,-7,10,20,20,20,20,357,0
20,7,20,20,20,20,20,359,0
20,3,-12,-20,-20,20,20,361,0
20,8,6,20,20,20,20,364,0
20,20,14,20,20,20,20,366,0
20,-18,14,20,20,20,20,368,0
20,9,0,20,20,20,-20,370,0
20,-5,-12,20,20,20,20,376,0
20,20,14,20,20,20,20,378,0
-20,10,10,-20,20,20,-20,379,0
20,-13,-12,20,20,20,-20,380,0
20,16,4,20,-20,20,20,381,0
20,9,10,-20,20,20,20,384,0
-20,0,10,20,20,20,20,386,0
20,12,18,20,20,20,20,387,0
20,6,16,20,-20,20,20,388,0
20,-13,2,20,20,20,20,391,0
-20,-9,-8,20,20,20,20,392,0
20,20,-8,20,20,-20,20,395,0
20,12,6,20,20,20,20,396,0
20,-9,18,-20,20,20,20,397,0
-20,0,18,20,20,20,20,402,0
20,20,16,20,-20,20,-20,403,0
20,12,-4,-20,-20,20,20,404,0
-20,16,18,20,20,20,20,406,0
20,0,-6,20,-20,20,20,407,0
20,5,-4,20,20,20,20,410,0
-20,-12,18,20,20,20,-20,414,0
